frequency,amplitude,phase,I,Q
10000000.0,-0.10509522037967017,-0.9872648202514368,0.5443481206893921,-0.8244855999946594
12598000.0,-0.06884111839340953,0.39811837532228483,0.9145151972770691,0.38462406396865845
15196000.0,-0.07238668668293685,1.7820217566210088,-0.20791825652122498,0.9696599841117859
17794000.0,-0.08259869649229203,3.1639355102613966,-0.9902883172035217,-0.02212955243885517
20392000.0,-0.052542636529463005,4.545888395712062,-0.16473282873630524,-0.9802232384681702
22990000.0,-0.07531919096458387,5.926214655203965,0.9288700222969055,-0.34642043709754944
25588000.0,-0.07786877105196288,7.306805293281113,0.5156344771385193,0.8463751673698425
28186000.0,-0.06758488332353212,8.686840752470976,-0.7341234087944031,0.6675487160682678
30784000.0,-0.07023825535538043,10.067562128492622,-0.7939833998680115,-0.5945985913276672
33382000.0,-0.08715758621246689,11.4480800364712,0.43285515904426575,-0.890375018119812
35980000.0,-0.09806864741454915,12.82820410017524,0.9550725817680359,0.2559458315372467
38578000.0,-0.10245237998561943,14.208674577201963,-0.07060892879962921,0.9857484102249146
41176000.0,-0.09823531083322784,15.589070407111775,-0.9817739129066467,0.11727903038263321
43774000.0,-0.10209206823494231,16.969322499020294,-0.3009641766548157,-0.9413751363754272
46372000.0,-0.12057388666301627,18.34966481653639,0.8655359745025635,-0.4727220833301544
48970000.0,-0.1350796556324817,19.730201747625085,0.6268288493156433,0.7592503428459167
51568000.0,-0.14707971585965052,21.109336301916983,-0.6250786185264587,0.7589317560195923
54166000.0,-0.15424502269245263,22.489238891406472,-0.8630337715148926,-0.4693397283554077
56764000.0,-0.13847330838651262,23.87006209429947,0.29846861958503723,-0.937835156917572
59362000.0,-0.13841362636772983,25.25114909490726,0.9772995114326477,0.11626381427049637
61960000.0,-0.13661593106590267,26.631703834087695,0.07065192610025406,0.9818558692932129
64558000.0,-0.15072654601205254,28.012763825149243,-0.9493669867515564,0.25414878129959106
67156000.0,-0.14651549600652103,29.393243470318268,-0.42935970425605774,-0.8845770359039307
69754000.0,-0.16052024839424914,30.773835918452125,0.7861813306808472,-0.5879051685333252
72352000.0,-0.15061866940877058,32.1545331519204,0.7266961336135864,0.6616842150688171
74950000.0,-0.1649083633306102,33.53491637306935,-0.5113452672958374,0.8374164700508118
77548000.0,-0.14176500602496994,34.915445946656384,-0.9214622974395752,-0.3446616530418396
80146000.0,-0.13673064716947878,36.29583843357803,0.16413623094558716,-0.9706010222434998
82744000.0,-0.14808365132041182,37.676277646811364,0.9828394651412964,-0.022446250542998314
85342000.0,-0.13851536001682302,39.05661779684471,0.208327978849411,0.9618775248527527
87940000.0,-0.1469513572874907,40.43688703747145,-0.9041409492492676,0.3863397538661957
90538000.0,-0.16215506279400638,41.817351559879654,-0.5494500994682312,-0.8132991194725037
93136000.0,-0.15310774558907042,43.19744698795185,0.695132315158844,-0.6943708658218384
95734000.0,-0.16038866082920777,44.577734017757926,0.8127562403678894,0.5506088137626648
98332000.0,-0.17328468252888374,45.958505177220125,-0.3866068124771118,0.9007887840270996
100930000.0,-0.17952881805665996,47.339097179428045,-0.9569471478462219,-0.20918145775794983
103528000.0,-0.19960313861429357,48.720098866455686,0.02483273297548294,-0.9769663214683533
106126000.0,-0.20281860811816124,50.10022253236363,0.9636102318763733,-0.1607118844985962
108724000.0,-0.18466216647669895,51.480363046426696,0.34111902117729187,0.9176105260848999
111322000.0,-0.17563539214295043,52.86032540068937,-0.8371194005012512,0.5095060467720032
113920000.0,-0.17478380155009154,54.24062045705424,-0.6588628888130188,-0.7255710363388062
116518000.0,-0.17476395301227932,55.620845028060266,0.5876346826553345,-0.7843745946884155
119116000.0,-0.17048905890126348,57.00104970759811,0.8819267749786377,0.4286130666732788
121714000.0,-0.17369464603463802,58.381567853846505,-0.25398293137550354,0.9467244744300842
124312000.0,-0.18400224562796014,59.762198780217936,-0.9765065312385559,-0.07036971300840378
126910000.0,-0.18664272273515345,61.14279993744957,-0.11547322571277618,-0.9719054698944092
129508000.0,-0.18520401397456354,62.52326422778476,0.9326629638671875,-0.2973070740699768
132106000.0,-0.1877085800036872,63.9037970074714,0.4681900441646576,0.8593586683273315
134704000.0,-0.1981945430541153,65.28447863681446,-0.7544892430305481,0.6213981509208679
137302000.0,-0.20755824135972067,66.6653151409099,-0.7518715858459473,-0.6229134202003479
139900000.0,-0.21963440794749078,68.04654854649925,0.4694269597530365,-0.8545894622802734
142498000.0,-0.2362826253894187,69.42768266651689,0.9259881377220154,0.29932159185409546
145096000.0,-0.2590060737104247,70.80900084381992,-0.11924561858177185,0.9632682204246521
147694000.0,-0.2504668637809581,72.1889831653681,-0.9693534970283508,0.06567490845918655
150292000.0,-0.23985770982158147,73.56905799966691,-0.24854524433612823,-0.9404751062393188
152890000.0,-0.23236997015528926,74.94920900748947,0.877094030380249,-0.4226193428039551
155488000.0,-0.22806319545939271,76.32956040619617,0.5812968015670776,0.7816236615180969
158086000.0,-0.22385741855784233,77.70997613395637,-0.6578196287155151,0.7190508842468262
160684000.0,-0.22595260608901951,79.09022624871623,-0.8304243087768555,-0.5096059441566467
163282000.0,-0.2234659866401983,80.47067502773214,0.3433835804462433,-0.9121042490005493
165880000.0,-0.22384075152862026,81.85107744208564,0.9605647325515747,0.16455964744091034
168478000.0,-0.22900703765360714,83.23145703095739,0.02020695060491562,0.97376948595047
171076000.0,-0.22566594336076842,84.61189920891195,-0.9527236819267273,0.20416414737701416
173674000.0,-0.22903515160680454,85.99221668050401,-0.3807021975517273,-0.8964903950691223
176272000.0,-0.23236508889967392,87.37254071710608,0.8078919649124146,-0.5433347821235657
178870000.0,-0.23086519234966543,88.75289280177773,0.6865599751472473,0.6905540823936462
181468000.0,-0.23525453286644354,90.1333762893772,-0.5479353666305542,0.8043870329856873
184066000.0,-0.2382369566097634,91.51379221479534,-0.8932340145111084,-0.38568687438964844
186664000.0,-0.23916709537365421,92.89422703795216,0.2096850574016571,-0.9499741196632385
189262000.0,-0.24359920883846825,94.27481431131605,0.9719889163970947,0.026283835992217064
191860000.0,-0.24490415488502926,95.65529538558526,0.15803663432598114,0.959267258644104
194458000.0,-0.24478699576745824,97.03589200377674,-0.912102997303009,0.33654549717903137
