Current,frequency,amplitude,phase,I,Q
1e-05,3840000000.0,-58.639759895366026,-0.8626584299615447,0.000760687398724258,-0.0008883462869562209
1e-05,3845000000.0,-48.726512175564956,-0.3561137388573378,0.003431894350796938,-0.001276570139452815
1e-05,3850000000.0,-51.384972524978494,-0.6938591612643585,0.002072791336104274,-0.0017242407193407416
1e-05,3855000000.0,-54.32240074125726,-0.09214105007307773,0.0019144047982990742,-0.00017689616652205586
1e-05,3860000000.0,-53.277309232115755,-0.021497265848531347,0.002167874714359641,-4.661055936594494e-05
1e-05,3865000000.0,-56.59849590202548,-0.36937354790831045,0.0013795868726447225,-0.0005340969073586166
1e-05,3870000000.0,-53.85590269090105,-0.09410221002961461,0.002019664039835334,-0.00019061783677898347
1e-05,3875000000.0,-61.3820310269595,-0.5287896798043001,0.0007364100310951471,-0.0004302787419874221
1e-05,3880000000.0,-52.47557856480557,-0.19884455153057262,0.0023311921395361423,-0.00046975244185887277
1e-05,3885000000.0,-51.3839466366896,-0.24078757805188278,0.002618720754981041,-0.000643031089566648
1e-05,3890000000.0,-56.92385758790734,-0.4203312731443717,0.0013009359827265143,-0.0005814792821183801
1e-05,3895000000.0,-53.9238283828479,-0.1218266258947333,0.0019979183562099934,-0.00024461100110784173
1e-05,3900000000.0,-57.05648510677774,-0.595486448909586,0.0011618254939094186,-0.0007871728739701211
1e-05,3905000000.0,-51.57434698616625,-0.47065395407488064,0.0023512179031968117,-0.0011962734861299396
1e-05,3910000000.0,-54.56883670273626,-0.5706797715380314,0.0015726417768746614,-0.0010095228208228946
1e-05,3915000000.0,-53.51629950681098,-0.1508676992154294,0.0020855646580457687,-0.0003170534910168499
1e-05,3920000000.0,-54.99619940318339,-0.0171416330716689,0.0017787963151931763,-3.0494460588670336e-05
1e-05,3925000000.0,-50.10207434627099,0.07625664530914437,0.0031162502709776163,0.00023809648700989783
1e-05,3930000000.0,-51.44155144045985,0.2693257747045476,0.0025821244344115257,0.0007127500139176846
1e-05,3935000000.0,-57.728076498259725,-0.19830243959149296,0.0012735046911984682,-0.0002559022686909884
1e-05,3940000000.0,-48.90124182482037,-0.3783252161723427,0.00333492923527956,-0.0013255411759018898
1e-05,3945000000.0,-50.61511354672872,-0.3072526919208515,0.0028081079944968224,-0.000891015341039747
1e-05,3950000000.0,-48.531604983161714,-0.37150293002693946,0.003489268943667412,-0.0013593954499810934
1e-05,3955000000.0,-51.70517786837383,0.03885997055351143,0.0025966481771320105,0.00010095649486174807
1e-05,3960000000.0,-48.342867469817435,-0.13352635099809163,0.003792918287217617,-0.0005094860680401325
1e-05,3965000000.0,-57.67013587779491,-0.48168181851316816,0.001158866216428578,-0.0006057977443560958
1e-05,3970000000.0,-48.83486899785723,-0.1286913422878538,0.0035863304510712624,-0.0004640945408027619
1e-05,3975000000.0,-52.64856878099076,-0.4566792840935456,0.002092264359816909,-0.0010279706912115216
1e-05,3980000000.0,-58.34756284516942,-0.640179899170145,0.0009700405644252896,-0.0007225089939311147
1e-05,3985000000.0,-47.23212663196995,-0.2660085069084102,0.004196077585220337,-0.0011432869359850883
1e-05,3990000000.0,-54.704919953397074,0.3494388643157445,0.001728545525111258,0.0006298694061115384
1e-05,3995000000.0,-53.36357517125792,-0.6121755269050082,0.001757060643285513,-0.0012337412917986512
1e-05,4000000000.0,-51.583141156700066,-0.11809037302063073,0.0026170238852500916,-0.00031048996606841683
1e-05,4005000000.0,-54.84547683437854,0.016031737957355834,0.0018099657027050853,2.9019382054684684e-05
1e-05,4010000000.0,-54.4203527184288,-0.6452702541669262,0.0015187805984169245,-0.0011432893807068467
1e-05,4015000000.0,-55.490030156139184,-0.48479111167165445,0.0014870652230456471,-0.000783260737080127
1e-05,4020000000.0,-53.736171369375,-0.2735722390177825,0.0019803086761385202,-0.0005556900869123638
1e-05,4025000000.0,-54.110094003535224,-0.6903982209411381,0.0015189568512141705,-0.0012546671787276864
1e-05,4030000000.0,-51.424418588136405,0.0635158738182676,0.002678566612303257,0.00017036065401043743
1e-05,4035000000.0,-52.57185539088773,-0.4272374871566409,0.0021404395811259747,-0.0009745029383338988
1e-05,4040000000.0,-51.84174319745359,-0.5216685851913172,0.002217820379883051,-0.0012747577857226133
1e-05,4045000000.0,-49.743922437121014,-0.6454217060533674,0.002601758809760213,-0.001959138084203005
1e-05,4050000000.0,-51.84967154589775,-0.11543524082534026,0.0025387294590473175,-0.00029436752083711326
1e-05,4055000000.0,-52.234189493387404,-0.3385701001566831,0.002306260634213686,-0.0008121009450405836
1e-05,4060000000.0,-55.391743311840955,0.31054948602453397,0.0016185473650693893,0.0005194460391066968
1e-05,4065000000.0,-52.55101311340313,-0.21885942334758643,0.0023012510500848293,-0.0005118491244502366
1e-05,4070000000.0,-52.211736254418895,-0.5422469676133399,0.002099744975566864,-0.0012650713324546814
1e-05,4075000000.0,-51.652740542906145,-0.2381662028398665,0.0025405483320355415,-0.0006167789688333869
1e-05,4080000000.0,-53.72846361678498,-0.6242818288850013,0.0016703319270163774,-0.0012032954255118966
1e-05,4085000000.0,-53.07783516872811,-0.2786539231981725,0.002133164554834366,-0.000610293063800782
1e-05,4090000000.0,-51.16561728999453,-0.25645480801491255,0.0026747193187475204,-0.000701389042660594
1e-05,4095000000.0,-49.176330024521235,-0.14895610022124448,0.003438329789787531,-0.0005159820429980755
1e-05,4100000000.0,-51.169255904248196,-0.5820819748389455,0.0023088196758180857,-0.0015195454470813274
1e-05,4105000000.0,-49.76851053327699,-0.31211318767663115,0.0030907830223441124,-0.000997269293293357
1e-05,4110000000.0,-56.72033535464006,-0.2119502716574282,0.0014261145843192935,-0.00030687442631460726
1e-05,4115000000.0,-50.328013999984705,0.11474338380540643,0.003025060286745429,0.00034863705513998866
1e-05,4120000000.0,-51.365304930363045,-0.6277272234763973,0.002187151461839676,-0.0015870834467932582
1e-05,4125000000.0,-52.74756687544783,-0.3431580804802557,0.002170364838093519,-0.0007754585822112858
1e-05,4130000000.0,-51.52608766510885,-0.4934038006459393,0.002336341654881835,-0.0012564104981720448
1e-05,4135000000.0,-55.22526839204417,-0.418415403232394,0.00158327491953969,-0.000704040052369237
1e-05,4140000000.0,-50.44538186740594,-0.5841088487360014,0.0025061271153390408,-0.001656692591495812
1e-05,4145000000.0,-60.34335169587987,-1.2874826075909935,0.0002687042288016528,-0.0009229208226315677
1e-05,4150000000.0,-59.089760370705456,-0.5814201788125363,0.0009280124795623124,-0.0006098899175412953
1e-05,4155000000.0,-53.502959017410454,0.02569520867021943,0.002112071728333831,5.428207077784464e-05
1e-05,4160000000.0,-50.15635330963215,-0.5719236973351158,0.0026116003282368183,-0.0016810504021123052
1e-05,4165000000.0,-50.501608034993936,-0.38489292894027316,0.0027664557565003633,-0.0011206839699298143
1e-05,4170000000.0,-53.88766874734729,-0.07997760448612552,0.002014772966504097,-0.00016148116264957935
1e-05,4175000000.0,-51.85087789475801,-0.6112235889755979,0.002092722337692976,-0.0014664578484371305
1e-05,4180000000.0,-53.6928871887651,-0.1766673835327249,0.002034897916018963,-0.00036328754504211247
1e-05,4185000000.0,-51.23547385450878,0.006667252618341758,0.002742942189797759,1.828815948101692e-05
1e-05,4190000000.0,-52.513610971679476,0.02999746459091015,0.002366595435887575,7.101316441548988e-05
