frequency,amplitude,phase,I,Q
6400000000.0,-10.476391515913537,2.5124256251184165,-0.24203050136566162,0.17615941166877747
6405500000.0,-10.606453989700633,2.532820666687408,-0.24192288517951965,0.16864264011383057
6411000000.0,-10.775485486167904,2.5345796347126797,-0.2375510185956955,0.16497491300106049
6416500000.0,-11.07589812011316,2.395453980434469,-0.20515766739845276,0.189649760723114
6422000000.0,-10.808918640551585,3.0638152765416446,-0.28723618388175964,0.02238563448190689
6427500000.0,-10.923658610566653,2.9006513095330373,-0.27611321210861206,0.06784506142139435
6433000000.0,-11.1082950877139,2.858877104793008,-0.2672962248325348,0.07764867693185806
6438500000.0,-11.284158066004746,2.845885102787161,-0.26092803478240967,0.07948892563581467
6444000000.0,-11.547390855000675,2.8452098475739938,-0.2530868947505951,0.07728700339794159
6449500000.0,-11.716803287134166,2.8583867991851193,-0.24917559325695038,0.07251719385385513
6455000000.0,-11.75532924788141,2.8584355379146493,-0.24807634949684143,0.07218416780233383
6460500000.0,-11.849716111019266,2.847820702083474,-0.24462342262268066,0.07400476932525635
6466000000.0,-11.928705480780355,2.84371814489708,-0.24210600554943085,0.0743286982178688
6471500000.0,-11.873046723876596,2.839032105583649,-0.2433091700077057,0.07594750821590424
6477000000.0,-11.74575873317737,2.820689332617196,-0.24544590711593628,0.08158431202173233
6482500000.0,-11.72100100376599,2.7940347313660405,-0.2438785284757614,0.08834828436374664
6488000000.0,-11.809740527705168,2.7762920651668734,-0.23981010913848877,0.09171935170888901
6493500000.0,-11.999044749975134,2.777359388885616,-0.23473577201366425,0.08949151635169983
6499000000.0,-12.115101027737014,2.8025778431027497,-0.23377321660518646,0.08243516832590103
6504500000.0,-12.04181148686255,2.832371314718695,-0.23812593519687653,0.07607389241456985
6510000000.0,-11.93738068805256,2.846256644534055,-0.24205203354358673,0.07364028692245483
6515500000.0,-12.000995348841592,2.860489303942104,-0.24130181968212128,0.06967572867870331
6521000000.0,-12.169662114308466,2.8911722511312226,-0.23864632844924927,0.06104329228401184
6526500000.0,-12.297622028895468,2.933073634070497,-0.2374696284532547,0.05024730786681175
6532000000.0,-12.45290345534051,2.9664272205433586,-0.23477819561958313,0.04155086353421211
6537500000.0,-12.798976086857028,3.0048159291411527,-0.2269739955663681,0.031239813193678856
6543000000.0,-13.272364695798888,3.078968475212273,-0.216535747051239,0.013578128069639206
6548500000.0,-13.476610703137876,3.1970441692735574,-0.21159306168556213,-0.011745196767151356
6554000000.0,-13.014680087801324,3.303342146299004,-0.22057680785655975,-0.03599262610077858
6559500000.0,-12.465435852614181,3.3337060675952856,-0.2337028682231903,-0.04545808583498001
6565000000.0,-12.242850768578249,3.3220610835616027,-0.24029597640037537,-0.04384284466505051
6570500000.0,-12.385482558153452,3.2959269674952623,-0.23742856085300446,-0.036937110126018524
6576000000.0,-12.818285912554135,3.2779034584532583,-0.22648446261882782,-0.031064920127391815
6581500000.0,-13.255204898656487,3.261518779528755,-0.21582868695259094,-0.026008304208517075
6587000000.0,-16.227428788199592,6.173830955017358,0.15347111225128174,-0.016849953681230545
6592500000.0,-13.37784366730487,3.773917554480552,-0.17290039360523224,-0.12668094038963318
6598000000.0,-12.937752248258011,3.6824681900112264,-0.19329652190208435,-0.1160978302359581
6603500000.0,-12.719145235186286,3.6625997817745226,-0.20054934918880463,-0.11509525030851364
6609000000.0,-12.494983749935928,3.668159812129859,-0.20513255894184113,-0.11924661695957184
6614500000.0,-12.12058674233062,3.6781773071042574,-0.21291004121303558,-0.12663815915584564
6620000000.0,-11.770408124194054,3.6660629879451077,-0.22325000166893005,-0.12915301322937012
6625500000.0,-11.634742970659115,3.656062326820663,-0.2280649095773697,-0.12891177833080292
6631000000.0,-11.585840707173801,3.6656600409661264,-0.22809776663780212,-0.13183486461639404
6636500000.0,-11.482171546098057,3.682704723073913,-0.22852902114391327,-0.1373327523469925
6642000000.0,-11.425377218052041,3.7043576748200726,-0.22698134183883667,-0.1431816667318344
6647500000.0,-11.37994312325469,3.738862988666623,-0.22307047247886658,-0.15171848237514496
6653000000.0,-11.299357106459716,3.7750066830039386,-0.2194690853357315,-0.16116860508918762
6658500000.0,-11.266929621115885,3.805776362298011,-0.21520882844924927,-0.1684720367193222
6664000000.0,-11.351882483279393,3.843008233241955,-0.20675648748874664,-0.17464950680732727
6669500000.0,-11.481111377376008,3.8890064204114725,-0.1955755352973938,-0.18125496804714203
6675000000.0,-11.66805234965067,3.940126450090341,-0.1820966899394989,-0.18694455921649933
6680500000.0,-11.93945419345787,4.007366569188577,-0.16392168402671814,-0.1926426887512207
6686000000.0,-12.12253993265633,4.0890686222221415,-0.14457334578037262,-0.20109416544437408
6691500000.0,-12.160111668698669,4.1593652090742435,-0.1295301765203476,-0.2098424881696701
6697000000.0,-12.324650135805886,4.215855049008775,-0.11527147144079208,-0.21275238692760468
6702500000.0,-12.572818717693828,4.287968128878768,-0.09683628380298615,-0.21429382264614105
6708000000.0,-12.664017027946601,4.373340377679655,-0.07739418745040894,-0.21945413947105408
6713500000.0,-12.596734524350504,4.441356414045444,-0.06278480589389801,-0.2259501963853836
6719000000.0,-12.537797181717224,4.493439443899348,-0.05128362029790878,-0.23047089576721191
6724500000.0,-12.438828940864875,4.534287572516238,-0.04230848699808121,-0.2350357323884964
6730000000.0,-12.266411739014933,4.558667572929855,-0.03729941323399544,-0.24072867631912231
6735500000.0,-12.095999702634561,4.562224357063972,-0.03716500848531723,-0.24563200771808624
6741000000.0,-11.94649675452048,4.545914755245092,-0.041880737990140915,-0.24924658238887787
6746500000.0,-11.87726621170896,4.506194800531544,-0.05215924605727196,-0.24936659634113312
6752000000.0,-11.95996971272832,4.437768451219232,-0.06843242049217224,-0.24289298057556152
6757500000.0,-12.279651979853671,4.257980577092309,-0.10676120966672897,-0.21854735910892487
6763000000.0,-12.143228507836772,4.868051394100088,0.03830602020025253,-0.244093120098114
6768500000.0,-12.652779092005355,4.555574917410571,-0.036388542503118515,-0.23014377057552338
6774000000.0,-13.093084614201608,4.515953110998488,-0.043228477239608765,-0.21722622215747833
6779500000.0,-13.33575897274737,4.522039712864874,-0.04075092449784279,-0.2114931046962738
6785000000.0,-13.493875454006258,4.53908778473582,-0.03646966069936752,-0.2083299309015274
6790500000.0,-13.676148731970375,4.572394014709175,-0.02889917604625225,-0.20507976412773132
6796000000.0,-13.777792248280143,4.628733108808343,-0.017104096710681915,-0.20398063957691193
6801500000.0,-13.720999254316483,4.690829183600812,-0.00444182101637125,-0.20599140226840973
6807000000.0,-13.594343005205602,4.748156724685354,0.007476215250790119,-0.20893201231956482
