frequency,amplitude,phase,I,Q
6584000000.0,-10.65541556677438,-0.47113087395333,0.26129674911499023,-0.13310179114341736
6584030000.0,-10.654855965024215,-0.47439859763664394,0.26087722182273865,-0.13396355509757996
6584060000.0,-10.646743634909813,-0.4779315538414443,0.26064562797546387,-0.13501042127609253
6584090000.0,-10.644922262297582,-0.480879622827406,0.26030105352401733,-0.13580670952796936
6584120000.0,-10.638520160438285,-0.4849988941571541,0.25993093848228455,-0.13697873055934906
6584150000.0,-10.634032028072935,-0.4882377201312206,0.2596200406551361,-0.13789111375808716
6584180000.0,-10.631057597826246,-0.491784034926487,0.25921815633773804,-0.13885848224163055
6584210000.0,-10.627222983786286,-0.49545168324493766,0.25882136821746826,-0.13987000286579132
6584240000.0,-10.627147124687582,-0.49910707846062125,0.25831061601638794,-0.14081639051437378
6584270000.0,-10.619199515694039,-0.5030150621333962,0.25799429416656494,-0.14195461571216583
6584300000.0,-10.61622941259232,-0.5068669229588103,0.25753363966941833,-0.14299620687961578
6584330000.0,-10.610313871871892,-0.5111004183951225,0.25710099935531616,-0.14418335258960724
6584360000.0,-10.605780359248735,-0.5153044477253061,0.2566264867782593,-0.145338773727417
6584390000.0,-10.604349170647474,-0.5191219781423595,0.2561119794845581,-0.1463415026664734
6584420000.0,-10.598457464814054,-0.5237781098424429,0.2556011378765106,-0.14763250946998596
6584450000.0,-10.59198173846265,-0.5285957537561814,0.2550770342350006,-0.14897321164608002
6584480000.0,-10.590795698199774,-0.5331005017782596,0.2544381022453308,-0.15014125406742096
6584510000.0,-10.58535594757728,-0.5383364097683758,0.25380739569664,-0.1515662968158722
6584540000.0,-10.581330057947467,-0.543217394382517,0.25318190455436707,-0.152874156832695
6584570000.0,-10.57805146963355,-0.5482984575020974,0.2524971663951874,-0.15421681106090546
6584600000.0,-10.57053077822967,-0.5535935965130393,0.2518950402736664,-0.1556863933801651
6584630000.0,-10.567608222565745,-0.5590632797744279,0.25112420320510864,-0.15711469948291779
6584660000.0,-10.558617989789639,-0.5649191775374447,0.2504589557647705,-0.15874677896499634
6584690000.0,-10.557818695085901,-0.5703674570016586,0.24961331486701965,-0.16012372076511383
6584720000.0,-10.549170797260084,-0.5764756117630941,0.24887827038764954,-0.16180641949176788
6584750000.0,-10.544156170056427,-0.5824591416164095,0.2480488121509552,-0.1633869856595993
6584780000.0,-10.539219527200707,-0.5890166460243625,0.2471124827861786,-0.16510385274887085
6584810000.0,-10.531516781701008,-0.5955225690283776,0.24625138938426971,-0.16685594618320465
6584840000.0,-10.526667347263794,-0.6022707580459794,0.245256707072258,-0.16860799491405487
6584870000.0,-10.518289124007795,-0.6092392483536916,0.2443113625049591,-0.17047731578350067
6584900000.0,-10.51056998545539,-0.6160975805638773,0.24335260689258575,-0.17230191826820374
6584930000.0,-10.502081596157058,-0.6238968751117258,0.24223800003528595,-0.17436495423316956
6584960000.0,-10.499892183887525,-0.6311009244062082,0.2410363405942917,-0.1761499047279358
6584990000.0,-10.487883428360528,-0.6386819274373621,0.24002565443515778,-0.17821834981441498
6585020000.0,-10.483266132205165,-0.646606119683951,0.23873277008533478,-0.18021051585674286
