frequency,amplitude,phase,I,Q
7486600000.0,-14.7137627752386,-2.024106822948091,-0.08048788458108902,-0.16522380709648132
7486611000.0,-14.668637520404653,-2.033451313732252,-0.08245554566383362,-0.16532114148139954
7486622000.0,-14.685342035878486,-2.0382413699758577,-0.08308655023574829,-0.16460740566253662
7486633000.0,-14.680289097471078,-2.0437683435896936,-0.08404393494129181,-0.16424119472503662
7486644000.0,-14.70768607876568,-2.0476061214582733,-0.08440697938203812,-0.16340123116970062
7486655000.0,-14.686744215271405,-2.0554168812991835,-0.08588750660419464,-0.1631298065185547
7486666000.0,-14.747437305810694,-2.0564169904192,-0.08545142412185669,-0.16190852224826813
7486677000.0,-14.714191656984248,-2.065204119281243,-0.08720395714044571,-0.16176940500736237
7486688000.0,-14.749292424535327,-2.069187557515504,-0.08749337494373322,-0.1607697457075119
7486699000.0,-14.71510710109795,-2.078214924235167,-0.08929185569286346,-0.16060422360897064
7486710000.0,-14.721174653688674,-2.0841031356547823,-0.09017296135425568,-0.15996389091014862
7486721000.0,-14.748874934414257,-2.0883041461354535,-0.09055492281913757,-0.1590755432844162
7486732000.0,-14.764790703248746,-2.09263192873704,-0.09107547998428345,-0.15839165449142456
7486743000.0,-14.748150661555615,-2.1020156426387087,-0.09273523837327957,-0.15783214569091797
7486754000.0,-14.757531011667886,-2.107849907187101,-0.09355340152978897,-0.15711864829063416
7486765000.0,-14.763694191053037,-2.114434089251751,-0.09451877325773239,-0.1563882678747177
7486776000.0,-14.747660110908807,-2.1228706063001486,-0.09601183980703354,-0.15587277710437775
7486787000.0,-14.779488880965284,-2.127676210277595,-0.09640587121248245,-0.15484113991260529
7486798000.0,-14.799525526030548,-2.1328209359897503,-0.09697724133729935,-0.15398748219013214
7486809000.0,-14.808242740313242,-2.139100975486952,-0.09784412384033203,-0.15322157740592957
7486820000.0,-14.784110006916503,-2.1485899984748755,-0.0995698794722557,-0.1527099460363388
7486831000.0,-14.844032490944596,-2.1519242318687155,-0.09939044713973999,-0.15132950246334076
7486842000.0,-14.854533220612593,-2.158675457946891,-0.1002885177731514,-0.15047302842140198
