frequency,amplitude,phase,I,Q
6752000000.0,-8.924489410942147,-0.24545632217087018,0.34718355536460876,-0.08697210997343063
6752080000.0,-8.925574523643059,-0.24777828581735525,0.3469373285770416,-0.08776705712080002
6752160000.0,-8.931334515684133,-0.24956324920732736,0.34655022621154785,-0.08832759410142899
6752240000.0,-8.934175556391175,-0.25184416464816056,0.34623458981513977,-0.08908867090940475
6752320000.0,-8.937379053760067,-0.25394088901503076,0.3459194302558899,-0.08978131413459778
6752400000.0,-8.940345377467091,-0.2558820473670361,0.34562644362449646,-0.09042174369096756
6752480000.0,-8.941958216232873,-0.2580693076315334,0.34536370635032654,-0.09116057306528091
6752560000.0,-8.946975727760107,-0.25992817486899916,0.34499430656433105,-0.09174938499927521
6752640000.0,-8.946749393069675,-0.2618679276210433,0.3448246717453003,-0.09242082387208939
6752720000.0,-8.954533042276386,-0.2639442585307883,0.3443233370780945,-0.0930531695485115
6752800000.0,-8.95694840730934,-0.2661558380541793,0.3440210223197937,-0.09378835558891296
6752880000.0,-8.962141578713782,-0.26816091068800346,0.3436267673969269,-0.09442148357629776
6752960000.0,-8.967128819768984,-0.27001871811985767,0.34325361251831055,-0.09500514715909958
6753040000.0,-8.970709351939348,-0.27218661418681767,0.3429054617881775,-0.09570959955453873
6753120000.0,-8.96948194892462,-0.27500680708808206,0.3426826000213623,-0.09668993949890137
6753200000.0,-8.979645013034716,-0.2769463482311509,0.34209391474723816,-0.09724055975675583
6753280000.0,-8.980772762731164,-0.27936636408107496,0.34181320667266846,-0.0980554148554802
6753360000.0,-8.983317849376652,-0.2816751901696202,0.3414858281612396,-0.09881538152694702
6753440000.0,-8.991135696520624,-0.2834529801380961,0.34100255370140076,-0.09933286905288696
6753520000.0,-8.994389485100186,-0.28572888651882306,0.34064796566963196,-0.10007120668888092
6753600000.0,-8.999967650566703,-0.28769885440254805,0.34023159742355347,-0.10067740082740784
6753680000.0,-9.00232977484621,-0.2897957304020191,0.3399272859096527,-0.10136303305625916
6753760000.0,-9.007724281900657,-0.2920596101369865,0.3394860327243805,-0.10206891596317291
6753840000.0,-9.00743926412418,-0.2949860626768358,0.3391970098018646,-0.10306534916162491
6753920000.0,-9.015864371135729,-0.29682841039461105,0.33867788314819336,-0.10358956456184387
6754000000.0,-9.020700835455024,-0.2990955140208723,0.33825376629829407,-0.10429902374744415
6754080000.0,-9.024700317320484,-0.3016052688862537,0.3378353416919708,-0.10509922355413437
6754160000.0,-9.02807456636897,-0.3042377345923239,0.33742639422416687,-0.10594703257083893
