power,frequency,amplitude,phase,I,Q
-80.0,7450000000.0,10.906525070427532,-2.6246895810927993,-3.0515663623809814,-1.7346839904785156
-80.0,7450200000.0,6.589019296127371,-3.9056357690129637,-1.541753888130188,1.477272629737854
-80.0,7450400000.0,12.085845149693032,-2.26035540875433,-2.5579020977020264,-3.1020097732543945
-80.0,7450600000.0,12.052304373818734,-2.4375683324195547,-3.0528743267059326,-2.5924739837646484
-80.0,7450800000.0,13.429185558997041,-1.7826165106850722,-0.986674964427948,-4.588202953338623
-80.0,7451000000.0,9.232604205728695,-2.350170300740387,-2.034619092941284,-2.059281826019287
-80.0,7451200000.0,10.10722593879157,-3.4859039560409757,-3.0136520862579346,1.0806808471679688
-80.0,7451400000.0,6.9041407044864105,-2.8000937124801673,-2.0862910747528076,-0.741518497467041
-80.0,7451600000.0,12.49510874288887,-2.359546051084839,-2.9901373386383057,-2.970160961151123
-80.0,7451800000.0,4.304464507910251,-4.457394745057911,-0.4140348434448242,1.5883570909500122
-80.0,7452000000.0,6.723825910605658,-2.3548729813412463,-1.5314457416534424,-1.5354987382888794
-80.0,7452200000.0,11.75716016264019,-2.546846567362222,-3.206570863723755,-2.1690893173217773
-80.0,7452400000.0,7.590193889964541,-3.8875797855377443,-1.7597589492797852,1.6262439489364624
-80.0,7452600000.0,3.708902580640196,-5.275389281239295,0.818018913269043,1.2961034774780273
-80.0,7452800000.0,10.011787059640278,-3.854802960466753,-2.394768714904785,2.071777105331421
-80.0,7453000000.0,12.30234539541213,-4.239979108586551,-1.8756883144378662,3.6706135272979736
-80.0,7453200000.0,5.018720119416148,-2.2275359738507317,-1.0880495309829712,-1.4114128351211548
-80.0,7453400000.0,14.351534034836424,-2.4647798489590635,-4.068491458892822,-3.2686402797698975
-80.0,7453600000.0,11.06190168646285,-3.7655747497305048,-2.9001121520996094,2.087900400161743
-80.0,7453800000.0,6.149372579453964,-3.600990567553527,-1.8194140195846558,0.9000625014305115
-80.0,7454000000.0,5.9065699654284245,-2.1021287964699855,-1.0001484155654907,-1.7017768621444702
-80.0,7454200000.0,12.523435361823909,-2.7981549904510783,-3.981433391571045,-1.4237980842590332
-80.0,7454400000.0,10.789263655171036,-2.8706842659615766,-3.336780309677124,-0.9267451763153076
-80.0,7454600000.0,7.976375754155397,-4.188914881685185,-1.2522614002227783,2.169605016708374
-80.0,7454800000.0,3.017870530441673,-2.750707336078542,-1.3086825609207153,-0.5392952561378479
-80.0,7455000000.0,12.916244493680104,-2.656932399114088,-3.9144763946533203,-2.061162233352661
-80.0,7455200000.0,1.8380611179652553,-3.2945674486112106,-1.2212415933609009,0.18829022347927094
-80.0,7455400000.0,7.0604625330124,-2.739840832947845,-2.0748612880706787,-0.8815249800682068
-80.0,7455600000.0,14.672501074877822,-3.7729212369432736,-4.371494293212891,3.1962249279022217
-80.0,7455800000.0,7.121154432255306,-3.142185210393189,-2.2701661586761475,0.0013452025596052408
-80.0,7456000000.0,12.29922936913028,-4.875893775554371,0.6707414984703064,4.065652370452881
-80.0,7456200000.0,-0.7398510010846906,-3.1258069337721177,-0.9182339310646057,-0.014496187679469585
-80.0,7456400000.0,13.806909436313362,-2.7120908274865916,-4.45648193359375,-2.041149854660034
-80.0,7456600000.0,12.479502714189337,-3.565684000540284,-3.8343377113342285,1.7311606407165527
-80.0,7456800000.0,-4.496201324985868,-6.49441044235521,0.5826781988143921,-0.1249399408698082
-80.0,7457000000.0,13.087189342806383,-3.7223015234628734,-3.772282123565674,2.475303888320923
-80.0,7457200000.0,10.240327689803904,-3.4395050892937866,-3.1077935695648193,0.9542492628097534
-80.0,7457400000.0,9.851318742886665,-2.7923369735803347,-2.920933961868286,-1.0637609958648682
-80.0,7457600000.0,14.33739984167705,-3.826767752483087,-4.034445762634277,3.297177791595459
-80.0,7457800000.0,10.573736676156969,-3.500850107147852,-3.1625401973724365,1.187708854675293
-80.0,7458000000.0,-1.4587678582520658,-2.09870384178643,-0.4258500337600708,-0.7303087115287781
-80.0,7458200000.0,13.112401030753846,-3.3586221708806385,-4.418864727020264,0.974370539188385
-80.0,7458400000.0,12.493454799059565,-5.329492287108401,2.4384148120880127,3.436589479446411
-80.0,7458600000.0,16.17705098471483,-4.9438681550697705,1.4773353338241577,6.267752170562744
-80.0,7458800000.0,13.04252831294557,-4.704007319919258,-0.03762282431125641,4.488602638244629
-80.0,7459000000.0,7.586565843445,-3.2124857268427176,-2.3891093730926514,0.16965562105178833
-80.0,7459200000.0,11.566286443350343,-3.784872112690981,-3.03023624420166,2.271627902984619
-80.0,7459400000.0,12.661649161069308,-5.4084386138058385,2.7546730041503906,3.296807289123535
-80.0,7459600000.0,7.435789579440664,-3.4129636811365356,-2.2677650451660156,0.6309710144996643
-80.0,7459800000.0,10.490821234322144,-3.519515016012613,-3.109992027282715,1.2346843481063843
-80.0,7460000000.0,8.846343459000412,-4.065949657206592,-1.667879343032837,2.2102794647216797
-80.0,7460200000.0,8.382302257334217,-5.008434744018249,0.7657932043075562,2.5107240676879883
-80.0,7460400000.0,8.960360152730658,-3.9740345594586137,-1.8883365392684937,2.074920654296875
-80.0,7460600000.0,5.7840013468537155,-4.287426885463307,-0.8024147748947144,1.7731454372406006
-80.0,7460800000.0,10.41102889828586,-5.302873733941525,1.8459604978561401,2.7541046142578125
-80.0,7461000000.0,-7.740272439426748,-8.336827024177456,-0.19045226275920868,-0.36329710483551025
-80.0,7461200000.0,10.686230291269293,-10.59488730270041,-1.3348513841629028,3.1511831283569336
-80.0,7461400000.0,4.097011354796525,-7.986155570863296,-0.21121810376644135,-1.5887147188186646
-80.0,7461600000.0,10.893958304063185,-10.641799913661977,-1.2143030166625977,3.2880165576934814
-80.0,7461800000.0,13.236965948284677,-11.559496009940426,2.453578233718872,3.8796274662017822
-80.0,7462000000.0,12.165203091968857,-11.186857816161172,0.7714114189147949,3.9835102558135986
-80.0,7462200000.0,10.235703617646019,-11.549636693803592,1.709588646888733,2.7631561756134033
-80.0,7462400000.0,14.574604727118466,-11.513510842561939,2.651019811630249,4.652338981628418
-80.0,7462600000.0,-3.707155626972794,-10.967531044622291,-0.018298417329788208,0.6523361206054688
-80.0,7462800000.0,16.650324123008073,-12.108865896157571,6.100773334503174,3.0036840438842773
-80.0,7463000000.0,7.201301291954363,-10.600190398036155,-0.882488489151001,2.114441156387329
-80.0,7463200000.0,5.940090372550815,-12.46524553113658,1.9714243412017822,0.20004281401634216
-80.0,7463400000.0,15.319183118131525,-11.095023459114012,0.5792208909988403,5.805077075958252
-80.0,7463600000.0,13.120963939435764,-11.82900861498047,3.3529226779937744,3.0453381538391113
-80.0,7463800000.0,3.2245198948072096,-11.586669806267107,0.8077787756919861,1.2035858631134033
-80.0,7464000000.0,9.312736229927715,-12.444326744000984,2.8999760150909424,0.3556920289993286
