power,frequency,amplitude,phase,I,Q
-0.002,7204000000.0,0.8532061211432471,0.9485611082294204,0.643012285232544,0.8964481949806213
-0.002,7204160000.0,0.7477674875117878,0.992211782604265,0.5960026383399963,0.9125087857246399
-0.002,7204320000.0,0.6925969941103393,1.0346754271058691,0.5532035827636719,0.931054413318634
-0.002,7204480000.0,0.7864216883249451,1.077994418138644,0.5179294347763062,0.9645001292228699
-0.002,7204640000.0,0.7059744985642118,1.1185546169350271,0.4739835262298584,0.9756303429603577
-0.002,7204800000.0,0.7551977750103102,1.1512119722139362,0.44438618421554565,0.9962160587310791
-0.002,7204960000.0,0.6705966609462333,1.1939201511910005,0.3975561857223511,1.0044496059417725
-0.002,7205120000.0,0.6950777675055715,1.2319238262629337,0.360119104385376,1.021704912185669
-0.002,7205280000.0,0.8007414104620926,1.2740368159699498,0.3206627070903778,1.0486396551132202
-0.002,7205440000.0,0.879974479733815,1.3083143463907798,0.2871440351009369,1.0687175989151
-0.002,7205600000.0,0.7228934957479382,1.3280773250550106,0.2612015902996063,1.0549317598342896
-0.002,7205760000.0,0.911167541806422,1.3770819827127385,0.2137964963912964,1.0898290872573853
-0.002,7205920000.0,0.6683658988891206,1.4213095296638654,0.1608431041240692,1.0679420232772827
-0.002,7206080000.0,0.6816034115137637,1.4371439795420053,0.14413286745548248,1.0719873905181885
-0.002,7206240000.0,0.7443173193741213,1.4703135989516538,0.10928893834352493,1.0839760303497314
-0.002,7206400000.0,0.804515534649642,1.506901714396845,0.07004779577255249,1.0948097705841064
-0.002,7206560000.0,0.6152904558145982,1.5523036451918646,0.01984904706478119,1.0732237100601196
-0.002,7206720000.0,0.8863167293292106,1.5711493348457328,-0.00039093129453249276,1.107428789138794
-0.002,7206880000.0,0.8246592533130892,1.6244666337437519,-0.05898730084300041,1.0980122089385986
-0.002,7207040000.0,0.7959033176203233,1.6431539684769148,-0.07923198491334915,1.0930933952331543
-0.002,7207200000.0,0.8413154900073858,1.6789531543769836,-0.11892486363649368,1.0952686071395874
-0.002,7207360000.0,0.6568432977649031,1.706817763176294,-0.14625458419322968,1.0685924291610718
-0.002,7207520000.0,0.7501995567390702,1.7341758789769801,-0.17732658982276917,1.0756914615631104
-0.002,7207680000.0,0.7658245224215736,1.7632673336944433,-0.2089160531759262,1.072005033493042
-0.002,7207840000.0,0.8278446508428217,1.7742285996519955,-0.22223497927188873,1.0773156881332397
-0.002,7208000000.0,0.4832182893967171,1.8175560258912242,-0.25823718309402466,1.025185227394104
-0.002,7208160000.0,0.5172092383771651,1.832678863886173,-0.27478399872779846,1.0251668691635132
-0.002,7208320000.0,0.821577009469261,1.8693447056299226,-0.3233126997947693,1.050581455230713
-0.002,7208480000.0,0.6719129641579054,1.9014370979929556,-0.350759893655777,1.0219056606292725
-0.002,7208640000.0,0.5484561102376393,1.903922374335273,-0.3483124375343323,1.00662100315094
-0.002,7208800000.0,0.6987197749645653,1.9237767912035033,-0.37465402483940125,1.01694917678833
-0.002,7208960000.0,0.7340444341394493,1.9136213911839481,-0.3657919764518738,1.0248609781265259
-0.002,7209120000.0,0.6939915255507554,1.940575271015479,-0.39147040247917175,1.0099624395370483
-0.002,7209280000.0,0.7839839900039827,1.9638881887289381,-0.4192281663417816,1.0109829902648926
-0.002,7209440000.0,0.6116633905156911,1.9556350252747985,-0.40279918909072876,0.9944818019866943
-0.002,7209600000.0,0.6924704061895972,1.9359740444030122,-0.3867514729499817,1.0115758180618286
-0.002,7209760000.0,0.6819913183199826,1.935814026776535,-0.3861234784126282,1.0104179382324219
-0.002,7209920000.0,0.6425597860589591,1.919746102941961,-0.3681638538837433,1.0118873119354248
-0.002,7210080000.0,0.652617115305822,1.863672543003633,-0.3112349808216095,1.0321247577667236
-0.002,7210240000.0,0.6252243331825024,1.8050743134601375,-0.24946671724319458,1.0452789068222046
-0.002,7210400000.0,0.3876931857852385,1.6874469561293255,-0.12169881910085678,1.0385397672653198
-0.002,7210560000.0,0.23986895589242804,1.4637328043137323,0.10985124111175537,1.022114634513855
-0.002,7210720000.0,-0.9337433513860067,0.8550074341080088,0.5893287062644958,0.6776660084724426
-0.002,7210880000.0,-0.952059730770169,-0.05791044286764634,0.8946813344955444,-0.05186938866972923
-0.002,7211040000.0,-0.7019055652116968,-0.5483271294720604,0.7871476411819458,-0.48079439997673035
-0.002,7211200000.0,-0.26121449307984734,-0.8865395189344956,0.613370954990387,-0.7519323825836182
-0.002,7211360000.0,0.12926092102749848,-1.1023430738395519,0.4582761526107788,-0.905645489692688
-0.002,7211520000.0,0.38042619424104906,-1.3087760415935814,0.2706296741962433,-1.009112000465393
-0.002,7211680000.0,0.49265945765076596,-1.4430786026663602,0.13480401039123535,-1.0497387647628784
-0.002,7211840000.0,0.6165690912656654,-1.579937162947073,-0.009813147597014904,-1.0735204219818115
-0.002,7212000000.0,0.5136709043662301,-1.717210811452701,-0.15477998554706573,-1.049570918083191
-0.002,7212160000.0,0.7316633990287511,-1.8047312069907695,-0.25217947363853455,-1.0582534074783325
-0.002,7212320000.0,0.8220994757669903,-1.867666692098572,-0.32156869769096375,-1.0511857271194458
-0.002,7212480000.0,0.7434736643182537,-1.94012458399909,-0.3932490944862366,-1.0159097909927368
-0.002,7212640000.0,0.7434027035716364,-1.9901025536878438,-0.4435064196586609,-0.9949875473976135
-0.002,7212800000.0,0.8239063600896854,-2.0253421975338575,-0.4827403426170349,-0.9878575205802917
-0.002,7212960000.0,0.7698867549129116,-2.0491259333820615,-0.5029587745666504,-0.9700461030006409
-0.002,7213120000.0,0.8513865211333274,-2.0954953766043607,-0.5525428056716919,-0.9546050429344177
-0.002,7213280000.0,0.7932079394548773,-2.0953278897591576,-0.5486953854560852,-0.9483243227005005
-0.002,7213440000.0,0.7617325341148247,-2.101827399413103,-0.5528404116630554,-0.9413207769393921
-0.002,7213600000.0,0.9202139626161238,-2.1215920042620615,-0.5818562507629395,-0.9473392367362976
-0.002,7213760000.0,0.7405012194110117,-2.1043905502705784,-0.5538957715034485,-0.9376060366630554
-0.002,7213920000.0,0.8423263809313252,-2.0952357230845435,-0.5517191290855408,-0.9537531137466431
-0.002,7214080000.0,0.8795446478092654,-2.085231879910493,-0.5444785356521606,-0.963343620300293
-0.002,7214240000.0,0.8010919414634161,-2.0871684070132495,-0.5414305925369263,-0.9536349773406982
-0.002,7214400000.0,0.8342043047823334,-2.062258548741977,-0.5194867849349976,-0.9705174565315247
-0.002,7214560000.0,0.8400095519458544,-2.048847634332218,-0.5067635178565979,-0.9780502319335938
-0.002,7214720000.0,0.6530071138851363,-2.014265782957584,-0.4625774621963501,-0.9737942218780518
-0.002,7214880000.0,0.770777887261685,-2.0015565354731137,-0.4563095271587372,-0.9929670691490173
-0.002,7215040000.0,0.8643660267048021,-1.9776595800416865,-0.4371373653411865,-1.0144587755203247
-0.002,7215200000.0,0.7541158051786601,-1.9505010822037043,-0.40426433086395264,-1.0130150318145752
-0.002,7215360000.0,0.7466141545273388,-1.928388489379742,-0.38143736124038696,-1.0208239555358887
-0.002,7215520000.0,0.9835917491129736,-1.9144208274589478,-0.3772967457771301,-1.0544312000274658
-0.002,7215680000.0,0.784410942926403,-1.8660518265339516,-0.318485826253891,-1.0471501350402832
-0.002,7215840000.0,1.0009961651957073,-1.8428327199505965,-0.3015136420726776,-1.0808809995651245
-0.002,7216000000.0,0.8443817987323138,-1.800878310465629,-0.2513408958911896,-1.0730524063110352
-0.002,7216160000.0,0.8630746901077033,-1.7983261401987343,-0.2491370588541031,-1.0760035514831543
-0.002,7216320000.0,0.8934640175422847,-1.7693730428359749,-0.21864700317382812,-1.086559772491455
-0.002,7216480000.0,0.910731535491085,-1.7413121487315453,-0.18844935297966003,-1.094440221786499
-0.002,7216640000.0,0.850917142558517,-1.71062753317515,-0.15372119843959808,-1.092159628868103
-0.002,7216800000.0,0.9912151008537339,-1.6558760573825453,-0.09524951875209808,-1.1168298721313477
-0.002,7216960000.0,0.9194163730971097,-1.6316586046962807,-0.06761621683835983,-1.1095987558364868
-0.002,7217120000.0,0.8464214796558969,-1.6234660944997814,-0.058033887296915054,-1.100825309753418
-0.002,7217280000.0,0.9608976898591121,-1.6008467027432935,-0.033560577780008316,-1.1164743900299072
-0.002,7217440000.0,0.8524928185460221,-1.5647461276584311,0.006674083881080151,-1.103104591369629
-0.002,7217600000.0,0.7723237961785405,-1.504066787848248,0.07288060337305069,-1.0905574560165405
-0.002,7217760000.0,0.9160033921412103,-1.477308510883252,0.10373429954051971,-1.106367826461792
-0.002,7217920000.0,0.8330070663616397,-1.4446913067797076,0.13843026757240295,-1.091912865638733
-0.002,7218080000.0,0.8830983521611881,-1.3975351498183308,0.19084514677524567,-1.0904440879821777
-0.002,7218240000.0,0.8692244888604668,-1.3781037148927489,0.2116583287715912,-1.0847959518432617
-0.002,7218400000.0,0.9116069946311467,-1.3267105307365124,0.2684119641780853,-1.0777366161346436
-0.002,7218560000.0,0.7563628978882129,-1.284510687663648,0.3080838918685913,-1.0465797185897827
-0.002,7218720000.0,0.8083078592802246,-1.2580251536953035,0.3377054035663605,-1.0442804098129272
-0.002,7218880000.0,0.6827952061351319,-1.2235806285875392,0.3681098520755768,-1.0172253847122192
-0.002,7219040000.0,0.870529719137652,-1.2076873194214999,0.39262479543685913,-1.033341407775879
-0.002,7219200000.0,0.6727288394518234,-1.1442510337821659,0.447045236825943,-0.9837141633033752
-0.002,7219360000.0,0.7205422429426218,-1.1216461820979422,0.47175559401512146,-0.9787311553955078
-0.002,7219520000.0,0.7969088172769102,-1.081517732669643,0.5151495933532715,-0.9674863815307617
-0.002,7219680000.0,0.5797372422620557,-1.0446597593253502,0.5368590354919434,-0.9244412183761597
-0.002,7219840000.0,0.8508355126424559,-0.9979327872712868,0.5978243947029114,-0.9268365502357483
-0.002,7220000000.0,0.7448816282408187,-0.9769153861228542,0.609687864780426,-0.9029856324195862
-0.0019,7204000000.0,0.7572675604897444,0.9899370119189127,0.5987313389778137,0.9121477603912354
-0.0019,7204160000.0,0.5482381549233595,1.0287135763714474,0.5495349764823914,0.9124482274055481
-0.0019,7204320000.0,0.5487371001258707,1.0632866733810515,0.5176964402198792,0.9309517741203308
-0.0019,7204480000.0,0.5750084463404326,1.1116795580423657,0.47348645329475403,0.9577975273132324
-0.0019,7204640000.0,0.5660159223816889,1.1456607528994396,0.4402162730693817,0.9723239541053772
-0.0019,7204800000.0,0.5590487604298542,1.2159554899808074,0.37053877115249634,1.0000395774841309
-0.0019,7204960000.0,0.831881140445103,1.2534142809392164,0.3434476852416992,1.0455459356307983
-0.0019,7205120000.0,0.8112339149358844,1.2868531768267093,0.3075683116912842,1.0539355278015137
-0.0019,7205280000.0,0.9205462375020446,1.322537610036351,0.27318793535232544,1.0777157545089722
-0.0019,7205440000.0,0.8248411264961328,1.3720812760806047,0.21707551181316376,1.0779792070388794
-0.0019,7205600000.0,0.8456090755248741,1.3935496850492461,0.19434890151023865,1.0849817991256714
-0.0019,7205760000.0,0.8228942763122398,1.4440919306339786,0.13892287015914917,1.0905592441558838
-0.0019,7205920000.0,0.8043481731133937,1.4894371677032445,0.08915477991104126,1.0933984518051147
-0.0019,7206080000.0,0.8470445860113273,1.4976012236420693,0.0806206688284874,1.099481225013733
-0.0019,7206240000.0,0.824714486679159,1.5384388206751891,0.035574186593294144,1.0990269184112549
-0.0019,7206400000.0,0.678716166523399,1.5763271615080865,-0.005980317946523428,1.0812575817108154
-0.0019,7206560000.0,0.8126873956068831,1.6116924617077066,-0.0448947511613369,1.0971628427505493
-0.0019,7206720000.0,0.8231946007109759,1.6437904200990028,-0.08017919957637787,1.096482515335083
-0.0019,7206880000.0,0.6778925152095796,1.67525400629837,-0.11273140460252762,1.075278401374817
-0.0019,7207040000.0,0.7236764246351673,1.7249333017375128,-0.16686667501926422,1.0739998817443848
-0.0019,7207200000.0,0.8109037029382027,1.7714478970439214,-0.2188112437725067,1.0758291482925415
-0.0019,7207360000.0,0.7923283124013318,1.7921235696472675,-0.24049152433872223,1.0687873363494873
-0.0019,7207520000.0,0.7251409047866243,1.8381256222064921,-0.287156343460083,1.0484559535980225
-0.0019,7207680000.0,0.7543744516850859,1.857324681860009,-0.3082673251628876,1.0462653636932373
-0.0019,7207840000.0,0.7688838373665425,1.9033590737194916,-0.35668325424194336,1.032694697380066
