power,frequency,amplitude,phase,I,Q
-30.0,7048000000.0,-44.96262969851492,-0.14182274962055527,0.005590957123786211,-0.0007982842507772148
-30.0,7048060000.0,-43.07196883645669,-0.018219534693281265,0.007019876502454281,-0.00012791303743142635
-30.0,7048120000.0,-44.253449337230435,-0.10513810836517759,0.006094284821301699,-0.0006431129877455533
-30.0,7048180000.0,-43.03532627423067,-0.082544826166524,0.007026716601103544,-0.0005813400493934751
-30.0,7048240000.0,-44.04101761451745,-0.21936458461593464,0.006129357032477856,-0.0013665544101968408
-30.0,7048300000.0,-44.49383544863067,-0.188488071635673,0.00585527578368783,-0.0011169081553816795
-30.0,7048360000.0,-44.14617890671232,-0.018907912202109235,0.006203166209161282,-0.00011730290134437382
-30.0,7048420000.0,-45.12358371837671,-0.05647857837923142,0.0055351294577121735,-0.0003129490651190281
-30.0,7048480000.0,-43.618016857046165,-0.002761016548928574,0.006593219004571438,-1.8204033040092327e-05
-30.0,7048540000.0,-43.95903899144255,-0.0672178734272782,0.006325082387775183,-0.0004258000699337572
-30.0,7048600000.0,-42.678676510131396,-0.08982937236134468,0.007316638249903917,-0.0006590225966647267
-30.0,7048660000.0,-44.86183733587965,0.0209578755314389,0.005712322890758514,0.00011973568325629458
-30.0,7048720000.0,-44.837833714926816,-0.18135140138812253,0.005635431967675686,-0.0010333467507734895
-30.0,7048780000.0,-44.55569693961847,-0.12349274216352724,0.005873474758118391,-0.0007290413486771286
-30.0,7048840000.0,-43.30250596579364,-0.0031552840364694715,0.006837109569460154,-2.1573094272753224e-05
-30.0,7048900000.0,-44.27388420733999,0.1254953121402928,0.006065643858164549,0.0007652313215658069
-30.0,7048960000.0,-44.86249972083945,-0.14626940063187885,0.0056521352380514145,-0.0008326812530867755
-30.0,7049020000.0,-44.243278867022454,0.10565699820980622,0.006101089995354414,0.0006470323423855007
-30.0,7049080000.0,-44.55946875077175,-0.010134131668654392,0.00591567438095808,-5.995227547828108e-05
-30.0,7049140000.0,-44.39469050415433,-0.05234124421094666,0.006021023262292147,-0.00031543595832772553
-30.0,7049200000.0,-44.57772531450057,-0.2203792827841273,0.005760776810348034,-0.0012905159965157509
-30.0,7049260000.0,-47.68891653113246,-0.08139497095789612,0.004112576134502888,-0.0003354842192493379
-30.0,7049320000.0,-43.35005445276057,0.23876799942415217,0.006606907583773136,0.0016081960638985038
-30.0,7049380000.0,-44.49558738224731,-0.15249580014987082,0.005890486761927605,-0.0009053029934875667
-30.0,7049440000.0,-43.15920343082679,0.1285854693212261,0.00689349602907896,0.0008913212805055082
-30.0,7049500000.0,-46.02598063011018,-0.32098643862597354,0.004741684999316931,-0.0015765369171276689
-30.0,7049560000.0,-46.78383534797986,0.12600264457296861,0.004543091636151075,0.0005754904123023152
-30.0,7049620000.0,-43.94845138642466,0.17598802762041982,0.006249092984944582,0.0011112618958577514
-30.0,7049680000.0,-45.233053904898455,-0.014682807481700921,0.005473945755511522,-8.037866791710258e-05
-30.0,7049740000.0,-43.89816203015545,0.02787178801831425,0.006381506100296974,0.0001779100566636771
-30.0,7049800000.0,-46.5034668931589,0.09862114642733961,0.0047066425904631615,0.00046568523976020515
-30.0,7049860000.0,-44.42893940156351,0.045600650957504006,0.005999310407787561,0.00027376224170438945
-30.0,7049920000.0,-47.33480444598203,-0.029576821880422988,0.004296054597944021,-0.00012710070586763322
-30.0,7049980000.0,-44.42201527658316,-0.6687098342445547,0.004715848248451948,-0.0037262574769556522
-30.0,7050040000.0,-46.891695628687785,-0.40546013043964024,0.004156170878559351,-0.0017840127693489194
-30.0,7050100000.0,-44.36209484278042,-0.4033860738723995,0.005566202104091644,-0.002375601092353463
-30.0,7050160000.0,-49.00160139216133,-0.42777414909969885,0.0032278213184326887,-0.0014716597506776452
-30.0,7050220000.0,-44.91904769302255,-0.4935961463907473,0.004998542834073305,-0.00268929754383862
-30.0,7050280000.0,-44.280959549262846,-0.5062349560003947,0.005342564079910517,-0.0029620565474033356
-30.0,7050340000.0,-44.20309840046434,-0.574307885919125,0.0051748910918831825,-0.0033484813757240772
-30.0,7050400000.0,-44.525949502886995,-0.5307558039105659,0.005121813155710697,-0.003006159793585539
-30.0,7050460000.0,-43.53054048546581,-0.7250927058830929,0.004984582308679819,-0.0044169314205646515
