power,frequency,amplitude,phase,I,Q
-0.005,7330000000.0,-49.84083855388744,2.155758310919039,-0.0017783984076231718,0.002685252344235778
-0.005,7330010000.0,-49.885553225215205,2.155608627648189,-0.0017688669031485915,0.002671729074791074
-0.005,7330020000.0,-49.91942626945687,2.1571693901602123,-0.0017661337042227387,0.002658576937392354
-0.005,7330030000.0,-49.87074496800417,2.1579856410695393,-0.0017782417125999928,0.002672068541869521
-0.005,7330040000.0,-49.83712378536296,2.1523582616425947,-0.0017700149910524487,0.0026924347039312124
-0.005,7330050000.0,-49.833783102073696,2.138759274771874,-0.0017339048208668828,0.0027173003181815147
-0.005,7330060000.0,-49.98350166889823,2.137471582797112,-0.001700832974165678,0.002673055976629257
-0.005,7330070000.0,-49.92602215275145,2.13499204963416,-0.0017054484924301505,0.00269504077732563
-0.005,7330080000.0,-49.89895440338642,2.1461091017421707,-0.001740719540975988,0.0026842670049518347
-0.005,7330090000.0,-49.944410702929844,2.134668917232852,-0.0017009726725518703,0.002689891029149294
-0.005,7330100000.0,-49.90191312738374,2.134799123962471,-0.0017096673836931586,0.0027028615586459637
-0.005,7330110000.0,-49.92071961291848,2.1316939896261613,-0.0016975868493318558,0.0027022999711334705
-0.005,7330120000.0,-50.00536420878674,2.127461685698517,-0.0016697830287739635,0.0026831848081201315
-0.005,7330130000.0,-50.0231406699407,2.1225067461754294,-0.0016530809225514531,0.002685922896489501
-0.005,7330140000.0,-50.06368300829051,2.1128699342933284,-0.001619543763808906,0.00268914713524282
-0.005,7330150000.0,-50.04865633121913,2.122801730849095,-0.0016490218695253134,0.0026775579899549484
-0.005,7330160000.0,-50.07589645954467,2.1118379619079835,-0.0016144959954544902,0.00268703605979681
-0.005,7330170000.0,-50.025879051624706,2.1164126865103023,-0.0016361662419512868,0.0026950971223413944
-0.005,7330180000.0,-50.010402172160404,2.119098981832259,-0.0016463310457766056,0.002695490838959813
-0.005,7330190000.0,-50.096573107852,2.107074159140011,-0.0015978689771145582,0.0026882896199822426
-0.005,7330200000.0,-50.14975482543476,2.09648763659221,-0.0015597410965710878,0.0026885427068918943
-0.005,7330210000.0,-50.24498083654784,2.0969521319717113,-0.001543969614431262,0.0026585115119814873
-0.005,7330220000.0,-50.18296784239066,2.0999881843936263,-0.0015631542773917317,0.0026728264056146145
-0.005,7330230000.0,-50.2914191185663,2.0893638280982616,-0.0015156269073486328,0.0026559133548289537
-0.005,7330240000.0,-50.2292771602528,2.0853031621671243,-0.0015156343579292297,0.0026811594143509865
-0.005,7330250000.0,-50.30815928807888,2.0909309367220525,-0.0015168609097599983,0.002648425754159689
-0.005,7330260000.0,-50.325394860639264,2.090673102265728,-0.0015131724067032337,0.0026435658801347017
-0.005,7330270000.0,-50.47260159746177,2.0640349108266776,-0.0014179875142872334,0.002637844765558839
-0.005,7330280000.0,-50.4034894210175,2.0787270334172385,-0.0014682246837764978,0.002637631492689252
-0.005,7330290000.0,-50.411956515286995,2.0594009920531433,-0.0014155980898067355,0.002662915037944913
-0.005,7330300000.0,-50.43502408764395,2.065789959475789,-0.0014287828234955668,0.0026467780116945505
-0.005,7330310000.0,-50.40143039949129,2.0580200442344876,-0.001413631485775113,0.0026680987793952227
-0.005,7330320000.0,-50.438961939619816,2.0544453921276795,-0.001398031017743051,0.002661609323695302
-0.005,7330330000.0,-50.516488932360005,2.043504310691057,-0.0013566637644544244,0.0026529603637754917
-0.005,7330340000.0,-50.557106947753894,2.0396555489634487,-0.001340161426924169,0.0026457607746124268
-0.005,7330350000.0,-50.578248634147144,2.0218169741548615,-0.0012896113330498338,0.0026627560146152973
-0.005,7330360000.0,-50.562833248934496,2.024070469216389,-0.0012979099992662668,0.0026645679026842117
-0.005,7330370000.0,-50.62920055722443,2.029625703505122,-0.0013027003733441234,0.002637089928612113
-0.005,7330380000.0,-50.64371755591611,2.0133195827446158,-0.0012574250577017665,0.0026535417418926954
-0.005,7330390000.0,-50.64200535046578,2.009687665895297,-0.0012480253353714943,0.0026586151216179132
-0.005,7330400000.0,-50.70582358837857,1.9990863581599372,-0.0012108416995033622,0.00265213823877275
-0.005,7330410000.0,-50.683055303155946,1.995989445464735,-0.0012057790299877524,0.002662846352905035
-0.005,7330420000.0,-50.66026399895465,1.9921871705256753,-0.001198786892928183,0.0026744201313704252
-0.005,7330430000.0,-50.690881956918844,1.9723195007976877,-0.0011413887841627002,0.0026882151141762733
-0.005,7330440000.0,-50.93808465868794,1.9733838293924282,-0.001112142694182694,0.0026116040535271168
-0.005,7330450000.0,-50.81040627894054,1.9714034333235189,-0.0011233605910092592,0.002652506809681654
-0.005,7330460000.0,-50.85985713919391,1.9483666105784745,-0.0010559337679296732,0.0026624780148267746
-0.005,7330470000.0,-50.903578776104645,1.95282182001143,-0.001062423805706203,0.0026444026734679937
-0.005,7330480000.0,-50.94751913553261,1.937594029444705,-0.0010168765438720584,0.0026468499563634396
-0.005,7330490000.0,-51.0690465487084,1.9252807936458114,-0.0009705344564281404,0.0026222236920148134
-0.005,7330500000.0,-51.00404003116193,1.9197651355335452,-0.0009632385917939246,0.002647275570780039
-0.005,7330510000.0,-51.10038587048238,1.914794447580756,-0.0009395878296345472,0.0026227764319628477
